,HEIGHT,WIDTH,NUM_TRAPS,NUM_GOALS,PATH_NOISE_PROB,BLIND_SWITCH_PROB
3360,21,23,21,5,0.234474,0.156387
3361,11,17,8,4,0.255119,0.215565
3362,28,21,13,4,0.482448,0.210476
3363,18,25,19,1,0.414274,0.088789
3364,19,30,26,2,0.075096,0.038588
3365,27,20,12,4,0.377648,0.017877
3366,13,24,23,1,0.139219,0.002286
3367,26,20,12,4,0.109933,0.047084
3368,27,20,31,5,0.491708,0.239493
3369,20,19,9,5,0.427755,0.037915
3370,12,18,21,1,0.372816,0.215674
3371,22,18,13,4,0.128780,0.074355
3372,28,19,17,5,0.064988,0.156968
3373,11,22,12,5,0.170399,0.231698
3374,14,11,16,3,0.081934,0.169009
3375,13,29,15,2,0.240659,0.231929
3376,26,18,9,5,0.004888,0.185426
3377,25,19,28,5,0.114999,0.221925
3378,20,18,18,1,0.076709,0.154436
3379,19,16,27,4,0.190660,0.221334
3380,24,22,13,4,0.078480,0.149362
3381,28,17,22,1,0.052117,0.086083
3382,10,16,28,3,0.238374,0.182098
3383,23,19,18,3,0.177874,0.046637
3384,16,13,16,3,0.275169,0.193870
3385,16,30,24,4,0.163469,0.042181
3386,22,23,16,5,0.115628,0.135682
3387,19,12,11,4,0.356723,0.001671
3388,30,31,18,4,0.241028,0.224832
3389,24,30,10,5,0.419994,0.016125
3390,21,31,27,4,0.304268,0.197368
3391,17,21,12,2,0.103463,0.138171
3392,24,12,29,3,0.465856,0.068484
3393,10,22,21,3,0.359579,0.161418
3394,30,11,9,3,0.489321,0.157257
3395,22,14,28,5,0.489880,0.137975
3396,27,21,18,2,0.109308,0.036205
3397,23,31,21,2,0.052445,0.145412
3398,10,19,19,5,0.091716,0.120821
3399,20,21,26,3,0.325717,0.047014
3400,13,23,26,4,0.234597,0.167510
3401,16,24,19,5,0.472561,0.105598
3402,17,22,17,1,0.405716,0.057340
3403,31,21,29,5,0.409392,0.198732
3404,19,19,25,3,0.403122,0.195310
3405,14,23,15,3,0.195404,0.094168
3406,17,19,16,4,0.105434,0.215716
3407,21,28,24,1,0.396944,0.204831
3408,25,31,20,3,0.499835,0.160872
3409,10,24,11,5,0.270689,0.056021
3410,13,10,21,5,0.374000,0.016672
3411,22,16,26,5,0.423781,0.075884
3412,24,24,12,3,0.396832,0.197209
3413,27,19,20,3,0.460728,0.096624
3414,31,10,9,1,0.064951,0.088591
3415,17,20,21,2,0.159276,0.169778
3416,23,27,26,2,0.255406,0.230781
3417,15,29,14,2,0.276262,0.065986
3418,15,13,14,1,0.308425,0.028132
3419,27,13,17,1,0.062006,0.165663
3420,31,20,30,2,0.235961,0.002225
3421,12,19,26,5,0.350414,0.200071
3422,20,25,12,5,0.376505,0.012349
3423,17,20,27,2,0.396064,0.017434
3424,30,10,8,2,0.008778,0.082648
3425,16,30,29,4,0.473100,0.034296
3426,18,11,11,2,0.117894,0.125452
3427,28,22,31,2,0.006419,0.048315
3428,18,12,13,2,0.424575,0.140225
3429,21,10,27,3,0.393231,0.181892
3430,19,30,27,1,0.325073,0.074891
3431,16,26,9,3,0.252945,0.031442
3432,12,28,13,5,0.484609,0.060351
3433,22,14,12,1,0.272156,0.233001
3434,29,22,21,4,0.188826,0.150561
3435,19,14,16,2,0.179909,0.017580
3436,11,12,8,5,0.408047,0.187022
3437,13,19,11,4,0.117707,0.110248
3438,14,16,8,1,0.069750,0.096686
3439,13,12,17,5,0.001543,0.222657
3440,30,24,10,5,0.368175,0.226360
3441,13,31,17,2,0.015373,0.031091
3442,12,24,12,2,0.466184,0.037914
3443,25,22,15,3,0.450684,0.207301
3444,12,23,26,2,0.186208,0.068530
3445,31,25,16,3,0.238919,0.013181
3446,15,28,23,2,0.244418,0.086911
3447,30,10,28,3,0.290232,0.031240
3448,17,10,26,5,0.482097,0.161071
3449,21,19,28,3,0.489365,0.114468
3450,11,11,11,4,0.410196,0.058456
3451,22,20,24,1,0.157896,0.186438
3452,23,26,31,5,0.090459,0.163313
3453,12,16,8,1,0.065539,0.244012
3454,28,11,11,2,0.470096,0.163495
3455,26,27,30,4,0.084317,0.166759
3456,28,29,12,5,0.359289,0.145006
3457,25,17,26,5,0.311909,0.046815
3458,21,26,16,5,0.445952,0.097498
3459,17,22,26,5,0.186774,0.101511
3460,16,28,9,3,0.322554,0.005783
3461,23,28,15,4,0.115592,0.226045
3462,27,13,10,4,0.445653,0.084880
3463,14,13,24,1,0.291469,0.081165
3464,14,23,24,1,0.304738,0.136727
3465,23,30,13,2,0.011132,0.108380
3466,15,13,18,4,0.270779,0.110875
3467,26,14,24,4,0.472057,0.119059
3468,17,15,10,5,0.171841,0.184181
3469,27,14,8,1,0.230703,0.102442
3470,21,26,18,3,0.267391,0.148847
3471,17,29,18,2,0.051801,0.143860
3472,13,26,28,2,0.076021,0.131681
3473,30,18,30,4,0.053818,0.186138
3474,30,27,10,4,0.004986,0.211274
3475,26,29,13,4,0.140215,0.116794
3476,11,23,17,2,0.327268,0.121065
3477,19,28,31,2,0.465152,0.102840
3478,19,21,24,1,0.005652,0.121389
3479,27,17,23,3,0.288208,0.079663
3480,28,18,22,4,0.406440,0.039231
3481,21,10,19,1,0.402119,0.061951
3482,17,30,25,1,0.495002,0.081125
3483,18,16,26,4,0.207688,0.178739
3484,23,20,11,4,0.247413,0.071770
3485,28,22,14,5,0.046045,0.208379
3486,30,16,14,4,0.273795,0.050767
3487,25,10,12,3,0.047418,0.230998
3488,12,16,23,4,0.069526,0.094491
3489,23,26,8,4,0.331262,0.159724
3490,18,20,23,3,0.407374,0.182639
3491,23,27,12,5,0.456743,0.177449
3492,25,24,30,3,0.409827,0.056211
3493,10,15,18,5,0.263336,0.030111
3494,19,24,22,4,0.152544,0.127911
3495,25,18,14,4,0.337126,0.241387
3496,22,14,27,4,0.119230,0.006782
3497,17,20,30,3,0.018570,0.071937
3498,30,21,10,2,0.401798,0.129444
3499,27,13,12,3,0.070226,0.000560
3500,24,19,17,1,0.436968,0.232889
3501,23,22,8,3,0.298988,0.190876
3502,29,27,20,2,0.140863,0.206435
3503,12,15,12,4,0.411562,0.057079
3504,29,14,26,2,0.258064,0.060160
3505,24,20,13,5,0.234603,0.002722
3506,22,12,22,3,0.022005,0.028799
3507,29,28,22,4,0.046712,0.217695
3508,12,15,8,3,0.356224,0.039807
3509,15,30,19,3,0.313466,0.003474
3510,24,13,13,3,0.192657,0.199020
3511,29,20,30,4,0.317563,0.091267
3512,18,30,31,2,0.014524,0.125422
3513,14,29,21,2,0.161298,0.007246
3514,14,23,22,1,0.490788,0.176004
3515,23,20,23,4,0.088069,0.099757
3516,28,21,25,4,0.098337,0.086809
3517,11,12,13,4,0.279010,0.200421
3518,30,27,16,5,0.423049,0.200795
3519,26,12,29,5,0.462254,0.134105
3520,30,18,18,4,0.355974,0.125611
3521,10,24,20,3,0.019618,0.151182
3522,16,29,30,5,0.105292,0.071807
3523,25,21,27,3,0.219801,0.159795
3524,12,18,14,4,0.198806,0.123051
3525,23,20,8,4,0.035541,0.242295
3526,22,26,16,3,0.119242,0.046335
3527,20,18,11,5,0.231254,0.000037
3528,24,19,16,1,0.297618,0.146613
3529,28,17,19,1,0.268965,0.229801
3530,13,29,8,1,0.028071,0.094837
3531,16,25,27,3,0.068666,0.125869
3532,13,15,27,2,0.092889,0.012780
3533,11,12,29,1,0.431009,0.002545
3534,24,22,11,5,0.063607,0.204413
3535,25,22,17,4,0.227330,0.167027
3536,20,10,23,4,0.049473,0.085154
3537,18,28,28,4,0.233811,0.114783
3538,28,31,23,4,0.444984,0.185189
3539,21,15,18,5,0.269140,0.188381
3540,28,31,17,5,0.115754,0.081180
3541,27,21,27,5,0.310290,0.194474
3542,25,25,31,4,0.279125,0.051448
3543,17,12,16,5,0.463085,0.145155
3544,23,24,30,3,0.461949,0.201243
3545,15,18,28,3,0.403972,0.043229
3546,13,14,22,2,0.088633,0.242630
3547,28,16,10,1,0.173390,0.006840
3548,26,12,22,4,0.226497,0.024887
3549,29,27,12,4,0.229404,0.029797
3550,24,18,12,4,0.417240,0.195274
3551,26,10,12,5,0.148957,0.064456
3552,12,22,31,4,0.246227,0.235777
3553,30,15,23,5,0.263865,0.160750
3554,31,29,28,1,0.474135,0.215219
3555,27,31,8,4,0.446797,0.044170
3556,23,20,13,5,0.439039,0.124549
3557,24,28,10,4,0.158518,0.139303
3558,17,29,21,5,0.274656,0.173062
3559,20,29,10,1,0.073535,0.046129
3560,31,12,25,3,0.320971,0.097464
3561,21,11,19,3,0.249780,0.061720
3562,11,31,27,3,0.055560,0.027005
3563,12,19,20,1,0.380532,0.079650
3564,29,22,27,3,0.217731,0.198044
3565,22,16,21,2,0.322647,0.175910
3566,30,17,9,2,0.023372,0.138088
3567,27,26,20,2,0.253254,0.216089
3568,24,21,25,5,0.128722,0.045119
3569,20,26,21,2,0.498951,0.083202
3570,11,31,8,2,0.285533,0.135781
3571,28,12,22,5,0.344690,0.053605
3572,16,28,30,5,0.126729,0.172471
3573,31,12,26,4,0.166544,0.220454
3574,13,19,16,3,0.356950,0.045792
3575,30,16,30,1,0.178426,0.139317
3576,15,11,8,1,0.172075,0.025022
3577,23,23,25,5,0.330340,0.230913
3578,25,11,26,5,0.011112,0.008152
3579,24,10,25,3,0.441732,0.068607
3580,10,23,17,4,0.460067,0.047780
3581,31,23,25,1,0.481289,0.167799
3582,16,24,29,2,0.044454,0.001393
3583,14,14,8,1,0.178072,0.082030
3584,13,11,11,5,0.342579,0.243625
3585,30,30,24,1,0.329466,0.104873
3586,12,23,24,1,0.352870,0.179864
3587,22,14,15,1,0.069939,0.247090
3588,19,18,15,2,0.495562,0.236899
3589,23,22,21,2,0.078251,0.044809
3590,24,16,26,1,0.370458,0.034826
3591,10,10,29,1,0.344392,0.015638
3592,17,19,11,5,0.291948,0.168663
3593,28,22,22,2,0.110821,0.008422
3594,30,26,31,1,0.164247,0.248509
3595,28,12,25,2,0.116788,0.175498
3596,23,16,20,4,0.283322,0.010108
3597,10,31,27,2,0.085373,0.197734
3598,12,30,13,3,0.136369,0.167065
3599,17,25,8,4,0.434092,0.095280
3600,31,22,15,4,0.416666,0.226269
3601,14,20,28,3,0.035891,0.048688
3602,17,16,10,3,0.365090,0.148450
3603,23,14,8,3,0.297764,0.123138
3604,20,14,24,1,0.185224,0.150613
3605,31,12,19,1,0.114844,0.180359
3606,14,16,31,1,0.067861,0.018311
3607,16,29,13,4,0.036534,0.070602
3608,31,20,28,5,0.073451,0.134264
3609,24,19,10,4,0.372675,0.189173
3610,30,23,26,1,0.083468,0.174090
3611,28,25,24,4,0.338335,0.018424
3612,14,11,29,5,0.250195,0.146429
3613,12,17,15,1,0.318378,0.000630
3614,20,19,26,4,0.381771,0.021812
3615,26,29,15,4,0.159629,0.232384
3616,21,31,9,4,0.159196,0.246266
3617,25,23,8,1,0.164359,0.070304
3618,22,30,20,2,0.239693,0.123309
3619,23,17,27,4,0.001983,0.210460
3620,21,18,30,3,0.379374,0.065330
3621,12,31,12,4,0.034787,0.213482
3622,23,25,13,2,0.223264,0.151338
3623,17,30,13,3,0.316557,0.032871
3624,26,25,27,5,0.002060,0.045864
3625,13,23,29,4,0.178243,0.062728
3626,28,25,30,1,0.396347,0.182127
3627,17,19,12,1,0.043493,0.037758
3628,16,18,30,2,0.262447,0.176779
3629,21,17,10,2,0.451091,0.233217
3630,23,28,23,2,0.068115,0.219729
3631,19,19,31,5,0.431262,0.105660
3632,20,17,31,2,0.360977,0.157171
3633,10,29,12,3,0.290542,0.105838
3634,24,16,18,4,0.179979,0.177000
3635,24,28,29,1,0.016218,0.174304
3636,24,17,21,3,0.244473,0.027752
3637,27,28,14,1,0.147496,0.065391
3638,17,11,8,3,0.426958,0.110838
3639,12,31,24,5,0.317428,0.214030
3640,24,12,19,1,0.296087,0.220154
3641,20,27,27,2,0.059214,0.126169
3642,25,15,9,3,0.119778,0.132580
3643,18,31,23,3,0.064433,0.215735
3644,19,12,20,2,0.319985,0.060153
3645,16,13,23,2,0.110186,0.151103
3646,24,11,21,3,0.330793,0.099274
3647,12,15,24,2,0.123628,0.242124
3648,29,20,16,4,0.331958,0.177189
3649,24,20,29,5,0.019252,0.214605
3650,19,27,14,3,0.046900,0.236568
3651,24,22,8,5,0.343236,0.223518
3652,28,12,30,2,0.294714,0.116395
3653,21,25,30,1,0.358897,0.187321
3654,23,31,12,3,0.306592,0.163180
3655,26,26,16,3,0.180177,0.173946
3656,18,18,23,5,0.048519,0.224442
3657,23,12,22,5,0.279024,0.110571
3658,27,19,23,4,0.028920,0.185065
3659,25,25,21,2,0.385215,0.243788
3660,15,13,18,3,0.010124,0.235258
3661,21,12,31,5,0.274245,0.094003
3662,11,13,24,5,0.043487,0.003476
3663,31,17,18,5,0.303519,0.077630
3664,13,14,8,1,0.250586,0.065155
3665,27,26,31,5,0.023385,0.172616
3666,16,10,19,5,0.189448,0.022466
3667,26,12,19,1,0.410584,0.008168
3668,12,22,14,1,0.079135,0.120232
3669,15,20,21,2,0.315595,0.248966
3670,11,11,15,4,0.373618,0.101549
3671,28,17,14,5,0.446307,0.083516
3672,13,14,11,3,0.040468,0.127479
3673,12,18,16,4,0.309828,0.161759
3674,28,29,18,5,0.478604,0.239667
3675,18,21,11,2,0.156778,0.227177
3676,31,22,15,5,0.094886,0.121553
3677,13,17,13,1,0.379505,0.171205
3678,26,19,28,4,0.285521,0.097338
3679,15,29,22,3,0.453605,0.244483
3680,29,25,31,5,0.164340,0.099183
3681,14,22,24,2,0.139019,0.102338
3682,31,17,10,3,0.426545,0.201819
3683,18,25,9,2,0.107786,0.008223
3684,18,25,18,1,0.145252,0.142666
3685,16,11,25,5,0.276753,0.115148
3686,12,15,26,1,0.035309,0.211540
3687,11,31,9,1,0.469212,0.054834
3688,10,21,31,3,0.362836,0.144166
3689,26,31,26,1,0.084604,0.187446
3690,28,26,29,3,0.413970,0.128555
3691,19,16,14,2,0.266684,0.245289
3692,27,20,22,3,0.172683,0.191730
3693,13,28,26,4,0.049343,0.016168
3694,29,12,29,2,0.287200,0.081010
3695,12,23,23,2,0.062609,0.186336
3696,14,11,26,1,0.064002,0.214493
3697,26,20,9,2,0.027596,0.239629
3698,11,22,11,4,0.388007,0.111180
3699,18,19,12,3,0.263638,0.166009
3700,11,25,26,5,0.001312,0.248488
3701,22,12,22,4,0.367597,0.148416
3702,30,28,26,1,0.141196,0.045945
3703,24,21,27,2,0.152974,0.236185
3704,15,24,24,4,0.084224,0.030392
3705,23,27,28,4,0.389017,0.179771
3706,29,11,16,4,0.081192,0.164182
3707,30,19,14,4,0.442718,0.039045
3708,20,15,28,1,0.382914,0.180200
3709,23,25,19,3,0.188311,0.020800
3710,18,25,15,2,0.400465,0.168430
3711,24,29,12,4,0.310791,0.242825
3712,14,29,12,4,0.340169,0.099079
3713,17,21,22,5,0.320728,0.229990
3714,31,30,28,4,0.401224,0.201449
3715,29,25,23,4,0.360940,0.130347
3716,27,15,13,1,0.364890,0.162227
3717,13,25,30,2,0.457645,0.249041
3718,13,15,28,1,0.075486,0.173150
3719,27,22,21,1,0.363594,0.059530
3720,15,11,30,3,0.189185,0.065481
3721,25,25,29,3,0.401416,0.011613
3722,28,20,22,3,0.203305,0.131518
3723,26,11,29,5,0.389751,0.231391
3724,21,27,17,5,0.260249,0.110549
3725,10,29,20,1,0.074900,0.108716
3726,20,18,30,5,0.393327,0.207907
3727,26,18,19,5,0.073193,0.050701
3728,10,20,29,1,0.492249,0.042742
3729,11,27,22,4,0.370998,0.101075
3730,11,22,24,1,0.124266,0.065944
3731,29,16,26,2,0.315098,0.038132
3732,12,21,20,4,0.036376,0.045604
3733,19,31,25,4,0.254378,0.042524
3734,28,28,16,5,0.371350,0.059935
3735,10,17,13,4,0.499742,0.245897
3736,13,26,9,1,0.214515,0.098284
3737,14,31,26,3,0.412074,0.000285
3738,31,12,24,5,0.123056,0.097430
3739,13,11,12,4,0.210392,0.062917
3740,20,14,31,3,0.118557,0.201496
3741,31,31,9,4,0.286326,0.106527
3742,16,21,13,3,0.033332,0.203122
3743,27,17,9,3,0.183048,0.015074
3744,23,12,28,1,0.198244,0.081799
3745,27,11,13,4,0.113230,0.177885
3746,12,19,19,3,0.333594,0.022340
3747,30,20,30,4,0.232849,0.002027
3748,22,23,31,4,0.073450,0.114371
3749,23,28,22,3,0.089328,0.176500
3750,18,15,26,4,0.125321,0.114116
3751,22,27,26,5,0.379910,0.217703
3752,23,22,31,4,0.352346,0.189616
3753,21,17,22,3,0.246081,0.182990
3754,20,31,28,3,0.469114,0.113798
3755,21,14,22,1,0.317765,0.234199
3756,14,18,27,5,0.392654,0.104558
3757,21,24,28,3,0.465531,0.016047
3758,17,20,24,3,0.459808,0.077837
3759,19,13,8,2,0.314153,0.114413
3760,17,10,19,2,0.309295,0.154549
3761,28,27,29,5,0.187898,0.091462
3762,23,18,29,3,0.443084,0.199117
3763,18,15,29,2,0.098178,0.063954
3764,14,31,15,3,0.269320,0.245034
3765,17,26,15,3,0.221099,0.128480
3766,20,26,21,1,0.074339,0.120498
3767,25,22,16,4,0.003954,0.010611
3768,19,10,22,2,0.265039,0.214183
3769,28,13,13,2,0.461120,0.196891
3770,13,28,8,3,0.160173,0.221098
3771,23,10,27,3,0.368761,0.078341
3772,26,24,22,5,0.190609,0.147445
3773,13,25,13,5,0.356195,0.012436
3774,20,29,30,2,0.061514,0.060510
3775,13,16,9,1,0.062220,0.097731
3776,24,26,8,1,0.273362,0.075472
3777,28,28,17,3,0.484258,0.012418
3778,21,22,15,4,0.301648,0.090581
3779,24,31,23,4,0.194159,0.139626
3780,23,11,22,4,0.267328,0.235421
3781,13,13,13,4,0.182444,0.081786
3782,17,13,21,4,0.283790,0.239730
3783,30,10,8,4,0.255954,0.080288
3784,29,27,14,5,0.058160,0.106217
3785,26,15,12,5,0.365527,0.232564
3786,31,16,12,4,0.372731,0.036238
3787,29,26,12,1,0.104817,0.177099
3788,31,22,8,1,0.445456,0.094910
3789,10,26,13,5,0.271535,0.240657
3790,22,16,20,5,0.215961,0.126740
3791,26,28,11,4,0.481118,0.180006
3792,21,12,28,5,0.234028,0.083962
3793,12,27,26,2,0.029710,0.244544
3794,23,24,10,2,0.092260,0.210478
3795,13,13,17,1,0.478595,0.248838
3796,22,11,8,5,0.479284,0.096702
3797,15,23,27,2,0.338354,0.231471
3798,14,17,16,4,0.140719,0.176364
3799,21,30,29,3,0.037099,0.045285
3800,11,17,31,3,0.183591,0.006418
3801,17,22,25,1,0.120630,0.126905
3802,15,17,24,2,0.354045,0.004143
3803,29,16,16,5,0.309819,0.088836
3804,16,24,10,1,0.080977,0.104991
3805,23,31,19,4,0.126977,0.176986
3806,15,22,12,3,0.167423,0.014056
3807,11,16,12,3,0.488090,0.072958
3808,20,28,28,5,0.166735,0.191858
3809,12,22,28,4,0.427127,0.095224
3810,22,23,15,5,0.385290,0.198946
3811,26,14,10,4,0.327701,0.145415
3812,21,12,16,2,0.496788,0.174610
3813,17,21,8,4,0.417315,0.139021
3814,17,23,8,1,0.113895,0.151375
3815,16,17,19,4,0.065807,0.111141
3816,22,12,16,3,0.086663,0.062002
3817,30,18,30,5,0.283227,0.219439
3818,22,10,19,1,0.010536,0.163655
3819,27,25,28,3,0.217891,0.134498
3820,11,30,12,2,0.400993,0.106068
3821,30,20,24,5,0.485877,0.096675
3822,30,17,17,1,0.401618,0.158204
3823,29,25,16,5,0.269346,0.185624
3824,15,31,25,5,0.276788,0.026722
3825,27,25,28,4,0.044588,0.046511
3826,16,25,22,5,0.371281,0.102369
3827,11,22,31,4,0.444115,0.169218
3828,14,12,18,5,0.385325,0.214031
3829,30,24,26,1,0.431734,0.075105
3830,11,20,11,4,0.358187,0.060312
3831,20,23,10,3,0.323796,0.075857
3832,25,28,22,3,0.394318,0.004004
3833,16,25,9,2,0.152597,0.156034
3834,31,10,17,4,0.458288,0.036740
3835,15,24,31,4,0.174689,0.138043
3836,11,12,9,1,0.386954,0.203407
3837,23,24,20,3,0.065510,0.107406
3838,19,14,17,3,0.116980,0.193119
3839,12,25,19,1,0.061174,0.106002
3840,21,17,17,5,0.457314,0.117298
3841,11,25,8,5,0.395469,0.033939
3842,29,30,11,1,0.155244,0.057928
3843,23,17,19,2,0.062941,0.187045
3844,31,12,20,2,0.274189,0.068729
3845,15,21,18,3,0.112045,0.223890
3846,14,24,17,1,0.364499,0.132764
3847,24,12,28,3,0.265568,0.244965
3848,18,20,21,5,0.451089,0.006581
3849,15,13,30,1,0.471032,0.120533
3850,25,27,28,5,0.118192,0.140268
3851,15,13,26,2,0.360013,0.216261
3852,11,20,24,5,0.394256,0.207676
3853,14,19,14,3,0.376729,0.033270
3854,27,16,13,3,0.339420,0.009424
3855,25,30,24,3,0.425032,0.237467
3856,20,14,18,4,0.033662,0.068396
3857,28,17,15,1,0.020510,0.076428
3858,11,28,15,5,0.268582,0.168984
3859,14,16,10,1,0.104357,0.202163
3860,25,31,14,4,0.403391,0.130423
3861,12,12,28,4,0.185986,0.074139
3862,15,12,24,4,0.170100,0.046967
3863,28,15,15,5,0.257116,0.184758
3864,12,10,21,2,0.281795,0.100735
3865,26,19,12,1,0.258457,0.124182
3866,10,18,20,2,0.285140,0.230956
3867,25,28,21,4,0.178521,0.217563
3868,11,30,18,5,0.395264,0.150120
3869,22,14,18,1,0.400788,0.194709
3870,25,11,13,1,0.066318,0.169286
3871,14,23,24,2,0.228429,0.132569
3872,11,30,19,4,0.468187,0.007053
3873,25,27,13,4,0.009704,0.061800
3874,29,12,8,5,0.060462,0.046191
3875,31,14,15,2,0.442189,0.110268
3876,19,31,19,2,0.335759,0.035632
3877,20,15,24,3,0.387543,0.025126
3878,29,15,28,5,0.019616,0.113080
3879,26,20,14,1,0.383014,0.132214
3880,14,21,26,5,0.203882,0.164139
3881,18,14,13,5,0.207855,0.107970
3882,14,25,13,3,0.140960,0.138475
3883,28,21,31,4,0.027879,0.035349
3884,16,21,19,4,0.034254,0.031984
3885,17,16,19,2,0.075805,0.053892
3886,22,21,17,1,0.028818,0.179651
3887,18,13,25,3,0.015230,0.149172
3888,20,10,19,5,0.016459,0.077499
3889,17,23,28,4,0.466200,0.035647
3890,17,11,27,5,0.100596,0.060875
3891,22,23,22,4,0.316796,0.233798
3892,22,16,12,1,0.292535,0.238992
3893,28,14,14,2,0.309833,0.050855
3894,14,10,29,4,0.363436,0.082344
3895,11,21,28,5,0.163750,0.205373
3896,14,25,27,3,0.017876,0.076014
3897,12,21,28,5,0.120362,0.193743
3898,17,17,16,3,0.255082,0.082817
3899,29,11,18,1,0.165856,0.016555
3900,26,26,12,1,0.068845,0.049616
3901,17,15,15,4,0.015933,0.240342
3902,29,11,13,4,0.400769,0.036592
3903,30,23,25,1,0.080710,0.248622
3904,26,15,25,2,0.412049,0.159708
3905,16,11,24,2,0.228785,0.039490
3906,10,13,22,2,0.272891,0.226390
3907,13,18,20,1,0.174601,0.112312
3908,19,13,18,4,0.371431,0.103915
3909,13,29,12,1,0.294611,0.113192
3910,17,14,18,5,0.062298,0.075961
3911,25,14,18,3,0.134592,0.039227
3912,28,26,23,1,0.458250,0.084531
3913,22,27,21,3,0.107016,0.165088
3914,14,20,23,3,0.255800,0.231769
3915,28,25,23,2,0.486370,0.038748
3916,24,20,27,3,0.213648,0.069840
3917,30,11,9,3,0.261721,0.245849
3918,25,18,11,3,0.354109,0.248341
3919,11,20,23,1,0.025010,0.125020
3920,20,27,16,4,0.017487,0.009127
3921,10,21,26,4,0.398068,0.080252
3922,26,24,18,4,0.167412,0.146538
3923,15,15,30,3,0.497855,0.170517
3924,16,19,12,5,0.440984,0.091436
3925,21,29,29,4,0.357180,0.140497
3926,17,25,19,3,0.123139,0.052342
3927,24,13,14,4,0.356205,0.048829
3928,20,26,17,1,0.146851,0.227597
3929,15,18,20,4,0.263964,0.132187
3930,14,15,31,3,0.472389,0.219381
3931,23,23,24,3,0.069927,0.031568
3932,31,17,15,1,0.166305,0.134175
3933,16,30,21,5,0.225132,0.147099
3934,29,16,24,1,0.315484,0.105472
3935,10,30,28,3,0.412001,0.205668
3936,14,26,15,5,0.161453,0.106031
3937,15,11,8,2,0.328860,0.131775
3938,13,21,17,4,0.230672,0.168231
3939,30,18,26,1,0.046388,0.013282
3940,22,30,30,1,0.324361,0.125689
3941,12,26,29,5,0.117951,0.157421
3942,15,15,30,1,0.270729,0.094385
3943,23,22,24,2,0.328342,0.074614
3944,22,26,9,4,0.231454,0.203258
3945,10,23,30,1,0.078139,0.200046
3946,12,20,13,2,0.482092,0.113589
3947,14,29,21,4,0.088538,0.097398
3948,17,18,8,3,0.147206,0.059194
3949,18,24,13,3,0.387905,0.029906
3950,14,13,22,4,0.490312,0.101131
3951,17,18,31,3,0.122961,0.038604
3952,18,25,17,2,0.180903,0.049369
3953,31,16,14,5,0.424006,0.027588
3954,18,24,30,3,0.472401,0.000401
3955,22,31,10,5,0.371233,0.140352
3956,12,30,15,2,0.163441,0.239390
3957,22,11,26,5,0.073138,0.155914
3958,23,24,28,5,0.277208,0.015638
3959,30,15,30,3,0.384002,0.091102
3960,11,26,17,5,0.044815,0.041958
3961,17,31,17,3,0.112570,0.134736
3962,22,26,26,4,0.272424,0.071273
3963,31,20,26,4,0.113160,0.235579
3964,25,11,23,5,0.431862,0.170517
3965,17,18,30,2,0.247797,0.191529
3966,21,29,22,4,0.022057,0.167460
3967,19,20,17,2,0.292489,0.136739
3968,26,19,21,5,0.456454,0.075019
3969,17,25,22,2,0.433083,0.221929
3970,22,30,29,1,0.376373,0.033856
3971,20,31,10,1,0.330008,0.209893
3972,12,30,19,3,0.426235,0.035556
3973,25,28,31,3,0.241675,0.060548
3974,25,24,15,1,0.099066,0.018227
3975,18,29,22,5,0.344851,0.181846
3976,22,28,12,3,0.208358,0.027163
3977,12,11,11,3,0.366187,0.074297
3978,27,29,22,3,0.029688,0.044838
3979,11,12,22,2,0.395988,0.107799
3980,28,24,11,5,0.312000,0.193609
3981,16,19,22,5,0.389467,0.061564
3982,27,19,12,1,0.378718,0.089405
3983,22,27,26,3,0.287607,0.188706
3984,20,28,14,1,0.324125,0.113429
3985,11,31,12,5,0.135629,0.096946
3986,23,26,25,3,0.256010,0.151230
3987,19,23,13,5,0.081521,0.129374
3988,20,16,21,3,0.045174,0.192362
3989,14,25,10,1,0.017143,0.158220
3990,15,23,18,3,0.234982,0.033044
3991,14,30,17,3,0.357858,0.022103
3992,17,31,29,3,0.272619,0.099311
3993,31,22,25,5,0.097065,0.122507
3994,11,18,9,5,0.336016,0.205102
3995,22,27,18,4,0.346825,0.121574
3996,28,22,20,1,0.361447,0.183048
3997,22,21,8,5,0.212627,0.049589
3998,20,19,28,3,0.165618,0.055452
3999,15,30,29,4,0.215764,0.041315
4000,16,24,17,1,0.475627,0.120130
4001,13,10,16,2,0.395242,0.232545
4002,29,17,29,5,0.355188,0.114975
4003,25,21,20,1,0.160463,0.065953
4004,29,18,17,2,0.183710,0.206082
4005,14,19,15,1,0.488598,0.072452
4006,20,17,27,1,0.367172,0.081621
4007,11,27,14,4,0.405078,0.182277
4008,19,13,11,2,0.301355,0.223359
4009,16,21,18,3,0.143343,0.184942
4010,10,13,24,3,0.428149,0.124479
4011,22,23,9,1,0.275389,0.057457
4012,13,25,15,2,0.178802,0.018587
4013,18,25,8,5,0.242469,0.188374
4014,25,17,13,1,0.106937,0.154033
4015,23,24,21,3,0.158907,0.238018
4016,24,19,31,5,0.134001,0.109693
4017,11,21,19,2,0.116274,0.044826
4018,20,26,13,5,0.049600,0.126942
4019,11,27,31,4,0.040422,0.219723
4020,28,14,17,2,0.464978,0.023430
4021,28,20,9,3,0.466902,0.111286
4022,21,23,27,3,0.294190,0.065555
